"Values of reduced lifetime in orbit (L * A/m) in [yrs * m2/kg], approximated from Desmond King-Hele, Satellite Orbits in an Atmosphere - Theory and Applications, Blackie [Glasgow, 1987] ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecc \ Perigee [km],200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500,1550,1600,1650,1700,1750,1800,1850,1900,1950,2000
0,6.69E-07,4.03E-05,0.000443546,0.002431418,0.009099368,0.026749166,0.066565839,0.14663284,0.294280104,0.548760569,0.964251389,1.613176535,2.589847906,4.014422311,6.037171994,8.843066529,12.65666412,17.74731048,24.43464354,33.09440252,44.1645397,58.15163365,75.63760246,97.28671587,123.8529049,156.1873681,195.2464731,242.0999526,297.9393936,364.0870194,442.0047625,533.3036292,639.7533527,763.2923361,906.0378835,1070.296718,1258.575788
0.01,1.63E-06,8.92E-05,0.000926018,0.004871633,0.017659099,0.050576061,0.123115603,0.266072727,0.525067879,0.964482491,1.671794023,2.762299781,4.384220199,6.724173355,10.01301336,14.53202601,20.61947568,28.67749789,39.17933258,52.67689322,69.80866761,91.30794601,118.0113731,150.8678197,190.9475718,239.4518319,297.7225322,367.2524542,449.6956533,546.8781864,660.8091378,793.6919432,947.9360089,1126.168623,1331.247157,1566.271558,1834.597126
0.02,4.56E-06,0.000213973,0.002033639,0.010048835,0.034697747,0.095506055,0.224810717,0.47192478,0.907707878,1.629514957,2.766501051,4.485263681,6.99580724,10.55781585,15.48722291,22.16306675,31.03462328,42.62880688,57.55783219,76.52712961,100.3435082,129.9235601,166.3023007,210.6420401,264.2414803,328.5450342,405.1523623,495.8281227,602.5119312,727.3285276,872.5981447,1040.847078,1234.818451,1457.483178,1712.051109,2001.982378,2330.998922
0.05,2.52E-05,0.000979606,0.008338129,0.038100127,0.123808907,0.324297607,0.7320149,1.48184076,2.760330396,4.815340516,7.966002426,12.61301348,19.24922347,28.47049622,40.98682968,57.63371998,79.38375664,107.3584378,142.8401956,187.2846222,242.3328891,309.8243519,391.8093337,490.5620811,608.5938877,748.6663784,913.8049514,1107.312372,1332.782513,1594.114245,1895.525457,2241.567224,2637.138101,3087.498552,3598.285504,4175.527027,4825.657133
0.1,6.00E-05,0.002482255,0.021904403,0.102684689,0.340371952,0.906130615,2.073593376,4.247809857,7.996057622,14.08033998,23.49143257,37.48436684,57.6152573,85.77939375,124.2505307,175.7213147,243.3447977,330.7769898,442.2204101,582.4685981,756.9515518,971.7820606,1233.802906,1550.634902,1930.725754,2383.399705,2918.907966,3548.479888,4284.374874,5139.935012,6129.638398,7269.153159,8575.392138,10066.56824,11762.25041,13683.42028,15852.52938
0.2,0.000310165,0.010797551,0.086135254,0.375887348,1.178649543,2.998564297,6.603633677,13.08549445,23.92043223,41.03147426,66.85143948,104.3868506,157.2826312,229.8875241,327.320178,455.5358562,621.3937283,832.7247104,1098.399824,1428.399043,1833.880616,2327.250822,2922.234161,3633.943948,4478.953302,5475.366508,6642.890741,8002.908144,9578.54824,11394.76067,13478.38826,15858.24036,18565.16655,21632.13053,25094.28442,28989.0432,33356.15954
0.4,0.001023456,0.035654336,0.284544221,1.24209696,3.895673125,9.912721633,21.83391516,43.27117013,79.10980652,135.7143122,221.1373065,345.3313856,520.3635912,760.632292,1083.086298,1507.446057,2056.426797,2755.96351,3635.437658,4727.905535,6070.328178,7703.80278,9673.795517,12030.37574,14828.4515,18128.00628,21994.33698,26498.29311,31716.51699,37731.68519,44632.75093,52515.18753,61481.2329,71640.13493,83108.39786,96010.02961,110476.7899
0.8,0.106071052,1.180649642,4.833908566,13.14150798,28.54635965,53.80499491,91.95209686,146.2747506,220.2926393,317.7421987,442.5635647,598.8895813,791.036378,1023.495177,1300.925085,1628.146686,2010.1363,2452.020798,2959.072889,3536.706818,4190.474402,4926.061389,5749.28407,6666.086136,7682.535748,8804.822787,10039.25628,11392.26198,12870.38008,14480.26305,16228.67357,18122.48265,20168.66774,22374.31095,24746.59746,27292.81382,30020.34652
